Code,Company,Link,"Market Cap","Last trade",Change,%Change,Sector
ASX:NWM,"Norwest Minerals Limited (ASX:NWM)",https://www.listcorp.com/asx/nwm/norwest-minerals-limited,"	10479200",0.03,0.00,11.11,Materials
ASX:CLE,"Cyclone Metals Limited (ASX:CLE)",https://www.listcorp.com/asx/cle/cyclone-metals-limited,"	10471200",0.001,0.00,0,Materials
ASX:TRM,"Truscott Mining Corporation (ASX:TRM)",https://www.listcorp.com/asx/trm/truscott-mining,"	10402000",0.061,0.00,1.67,Materials
ASX:HGL,"Hudson Investment Group Limited (ASX:HGL)",https://www.listcorp.com/asx/hgl/hudson-investment-group-limited,"	10388000",0.175,0.00,0,"Real Estate"
ASX:CBL,"Control Bionics Limited (ASX:CBL)",https://www.listcorp.com/asx/cbl/control-bionics-limited,"	10362900",0.052,0.00,0,"Health Care"
ASX:SRK,"Strike Resources Limited (ASX:SRK)",https://www.listcorp.com/asx/srk/strike-resources,"	10356900",0.037,0.00,1.37,Materials
ASX:VMIN,"Vanguard Global Minimum Volatility Active ETF (Managed Fund) (ASX:VMIN)",https://www.listcorp.com/asx/vmin/vanguard-global-minimum-volatility-active-etf-managed-fund,"	10353000",59.58,-0.34,-0.57,Unclassified
ASX:EV1,"Evolution Energy Minerals Limited (ASX:EV1)",https://www.listcorp.com/asx/ev1/evolution-energy-minerals-limited,"	10349000",0.032,-0.00,-5.88,Materials
ASX:AJQ,"Armour Energy Limited (ASX:AJQ)",https://www.listcorp.com/asx/ajq/armour-energy-limited,"	10312000",0.1,0.00,0,Energy
ASX:AZ9,"Asian Battery Metals Plc (ASX:AZ9)",https://www.listcorp.com/asx/az9/asian-battery-metals-plc,"	10275300",0.036,0.00,5.88,Energy
ASX:BKG,"Booktopia Group Limited (ASX:BKG)",https://www.listcorp.com/asx/bkg/booktopia-group-limited,"	10269200",0.045,0.00,0,"Consumer Discretionary"
ASX:BEO,"Beonic Limited (ASX:BEO)",https://www.listcorp.com/asx/beo/beonic-limited,"	10251600",0.025,0.00,19.05,"Information Technology"
ASX:TRI,"TrivarX Limited (ASX:TRI)",https://www.listcorp.com/asx/tri/trivarx-limited,"	10241200",0.026,0.00,4,"Health Care"
ASX:BXN,"Bioxyne Limited (ASX:BXN)",https://www.listcorp.com/asx/bxn/bioxyne-limited,"	10233200",0.005,0.00,0,"Consumer Staples"
ASX:CUS,"Copper Search Limited (ASX:CUS)",https://www.listcorp.com/asx/cus/copper-search-limited,"	10218000",0.061,-0.03,-32.97,Materials
ASX:SER,"Strategic Energy Resources Limited (ASX:SER)",https://www.listcorp.com/asx/ser/strategic-energy-resources-limited,"	10165900",0.017,0.00,0,Materials
ASX:NTL,"New Talisman Gold Mines Limited (ASX:NTL)",https://www.listcorp.com/asx/ntl/new-talisman-gold-mines-limited,"	10155200",0.023,0.00,0,Materials
ASX:CR1,"Constellation Resources Limited (ASX:CR1)",https://www.listcorp.com/asx/cr1/constellation-resources-limited,"	10149800",0.16,-0.00,-3.03,Materials
ASX:MRQ,"MRG Metals Limited (ASX:MRQ)",https://www.listcorp.com/asx/mrq/mrg-metals-limited,"	10100500",0.004,0.00,0,Materials
ASX:PGO,"Pacgold Limited (ASX:PGO)",https://www.listcorp.com/asx/pgo/pacgold-limited,"	10097500",0.12,0.00,0,Materials
ASX:E33,"East 33 Limited (ASX:E33)",https://www.listcorp.com/asx/e33/east-33-limited,"	10077400",0.015,0.00,15.38,"Consumer Staples"
ASX:C29,"C29 Metals Limited (ASX:C29)",https://www.listcorp.com/asx/c29/c29-metals-limited,"	10057000",0.075,0.00,4.17,Materials
ASX:TEE,"Top End Energy Limited (ASX:TEE)",https://www.listcorp.com/asx/tee/top-end-energy-limited,"	10008600",0.115,0.00,0,Energy
ASX:AAP,"Australian Agricultural Projects Limited (ASX:AAP)",https://www.listcorp.com/asx/aap/australian-agricultural-projects-limited,"	9952300",0.027,0.00,0,"Consumer Staples"
ASX:SHP,"South Harz Potash Ltd (ASX:SHP)",https://www.listcorp.com/asx/shp/south-harz-potash-ltd,"	9926220",0.012,0.00,0,Materials
ASX:GTG,"Genetic Technologies Limited (ASX:GTG)",https://www.listcorp.com/asx/gtg/genetic-technologies-limited,"	9916290",0.079,0.00,5.33,"Health Care"
ASX:BGT,"Bio-Gene Technology Limited (ASX:BGT)",https://www.listcorp.com/asx/bgt/bio-gene-technology,"	9866720",0.049,0.00,0,Materials
ASX:ILT,"Iltani Resources Limited (ASX:ILT)",https://www.listcorp.com/asx/ilt/iltani-resources-limited,"	9863050",0.29,0.00,0,Materials
ASX:KCC,"Kincora Copper Limited (ASX:KCC)",https://www.listcorp.com/asx/kcc/kincora-copper-limited,"	9826870",0.05,0.00,4.17,Materials
ASX:VTX,"Vertex Minerals Limited (ASX:VTX)",https://www.listcorp.com/asx/vtx/vertex-minerals-limited,"	9821870",0.08,0.00,0,Materials
ASX:MIO,"Macarthur Minerals Limited (ASX:MIO)",https://www.listcorp.com/asx/mio/macarthur-minerals-limited,"	9807520",0.058,0.00,1.75,Materials
ASX:HLX,"Helix Resources Limited (ASX:HLX)",https://www.listcorp.com/asx/hlx/helix-resources-limited,"	9792580",0.0025,-0.00,-16.67,Materials
ASX:LNR,"Lanthanein Resources Limited (ASX:LNR)",https://www.listcorp.com/asx/lnr/lanthanein-resources-limited,"	9774540",0.004,0.00,0,Materials
ASX:ILA,"Island Pharmaceuticals Limited (ASX:ILA)",https://www.listcorp.com/asx/ila/island-pharmaceuticals-limited,"	9761070",0.077,0.00,0,"Health Care"
ASX:AS1,"Asara Resources Limited (ASX:AS1)",https://www.listcorp.com/asx/as1/asara-resources-limited,"	9703930",0.011,0.00,0,Materials
ASX:CI1,"Credit Intelligence Limited (ASX:CI1)",https://www.listcorp.com/asx/ci1/credit-intelligence-limited,"	9684970",0.11,0.00,0,Industrials
ASX:MEM,"Memphasys Limited (ASX:MEM)",https://www.listcorp.com/asx/mem/memphasys-limited,"	9679240",0.007,0.00,0,"Health Care"
ASX:HGV,"Hygrovest Limited (ASX:HGV)",https://www.listcorp.com/asx/hgv/hygrovest-limited,"	9674290",0.046,0.00,0,Financials
ASX:RFT,"Rectifier Technologies Ltd (ASX:RFT)",https://www.listcorp.com/asx/rft/rectifier-technologies-ltd,"	9673890",0.007,0.00,0,Industrials
ASX:LLO,"Lion One Metals Limited (ASX:LLO)",https://www.listcorp.com/asx/llo/lion-one-metals,"	9669970",0.62,0.00,0,Materials
ASX:FDR,"Finder Energy Holdings Limited (ASX:FDR)",https://www.listcorp.com/asx/fdr/finder-energy-holdings-limited,"	9607500",0.061,0.00,0,Energy
ASX:GMN,"Gold Mountain Limited (ASX:GMN)",https://www.listcorp.com/asx/gmn/gold-mountain-limited,"	9533230",0.003,0.00,0,Materials
ASX:AVE,"Avecho Biotechnology Limited (ASX:AVE)",https://www.listcorp.com/asx/ave/avecho-biotechnology-limited,"	9507890",0.0025,-0.00,-16.67,"Health Care"
ASX:ARN,"Aldoro Resources Limited (ASX:ARN)",https://www.listcorp.com/asx/arn/aldoro-resources-limited,"	9423660",0.072,0.00,2.86,Materials
ASX:AEV,"Avenira Limited (ASX:AEV)",https://www.listcorp.com/asx/aev/avenira-limited,"	9396140",0.004,0.00,0,Materials
ASX:AGH,"Althea Group Holdings Limited (ASX:AGH)",https://www.listcorp.com/asx/agh/althea-group-holdings-limited,"	9322650",0.025,0.00,8.7,"Health Care"
ASX:NIM,"Nimy Resources Limited (ASX:NIM)",https://www.listcorp.com/asx/nim/nimy-resources-limited,"	9307110",0.064,0.00,0,Materials
ASX:ZNO,"Zoono Group Limited (ASX:ZNO)",https://www.listcorp.com/asx/zno/zoono-group-limited,"	9183500",0.026,0.00,0,Materials
ASX:GML,"Gateway Mining Limited (ASX:GML)",https://www.listcorp.com/asx/gml/gateway-mining,"	9095570",0.022,-0.00,-4.35,Materials
ASX:NVU,"Nanoveu Limited (ASX:NVU)",https://www.listcorp.com/asx/nvu/nanoveu-limited,"	9088610",0.02,0.00,11.11,"Information Technology"
ASX:WLD,"Wellard Limited (ASX:WLD)",https://www.listcorp.com/asx/wld/wellard-limited,"	9031260",0.038,0.02,123.53,"Consumer Staples"
ASX:CBH,"Coolabah Metals Limited (ASX:CBH)",https://www.listcorp.com/asx/cbh/coolabah-metals-limited,"	9030470",0.075,0.00,0,Materials
ASX:RAG,"Ragnar Metals Limited (ASX:RAG)",https://www.listcorp.com/asx/rag/ragnar-metals-limited,"	9005640",0.019,0.00,0,Materials
ASX:MBK,"Metal Bank Limited (ASX:MBK)",https://www.listcorp.com/asx/mbk/metal-bank,"	8980560",0.024,0.00,4.35,Materials
ASX:MCT,"Metalicity Limited (ASX:MCT)",https://www.listcorp.com/asx/mct/metalicity-limited,"	8971700",0.0025,0.00,25,Materials
ASX:ROC,"RocketBoots Limited (ASX:ROC)",https://www.listcorp.com/asx/roc/rocketboots-limited,"	8931280",0.11,0.00,0,"Information Technology"
ASX:GIB,"Gibb River Diamonds Limited (ASX:GIB)",https://www.listcorp.com/asx/gib/gibb-river-diamonds-limited,"	8883400",0.041,-0.00,-2.38,Materials
ASX:TRU,"Truscreen Group Limited (ASX:TRU)",https://www.listcorp.com/asx/tru/truscreen-group-limited,"	8841460",0.015,-0.00,-6.25,"Health Care"
ASX:NVO,"Novo Resources Corp (ASX:NVO)",https://www.listcorp.com/asx/nvo/novo-resources-corp,"	8805040",0.1,0.00,0,Materials
ASX:MKG,"Mako Gold Limited (ASX:MKG)",https://www.listcorp.com/asx/mkg/mako-gold-limited,"	8784070",0.009,0.00,0,Materials
ASX:MM1,"Midas Minerals Ltd (ASX:MM1)",https://www.listcorp.com/asx/mm1/midas-minerals-ltd,"	8783020",0.085,0.00,0,Materials
ASX:PRS,"Prospech Limited (ASX:PRS)",https://www.listcorp.com/asx/prs/prospech-limited,"	8776200",0.029,0.00,0,Materials
ASX:NAG,"Nagambie Resources Limited (ASX:NAG)",https://www.listcorp.com/asx/nag/nagambie-resources-limited,"	8762990",0.011,0.00,0,Materials
ASX:MRR,"Minrex Resources Limited (ASX:MRR)",https://www.listcorp.com/asx/mrr/minrex-resources-limited,"	8678940",0.009,0.00,12.5,Materials
ASX:CSE,"Copper Strike Limited (ASX:CSE)",https://www.listcorp.com/asx/cse/copper-strike,"	8608530",0.0641225,0.00,0,Materials
ASX:AU1,"The Agency Group Australia (ASX:AU1)",https://www.listcorp.com/asx/au1/the-agency-group-australia,"	8571530",0.02,0.00,0,"Real Estate"
ASX:SBW,"Shekel Brainweigh Limited (ASX:SBW)",https://www.listcorp.com/asx/sbw/shekel-brainweigh,"	8431430",0.04,0.00,0,"Information Technology"
ASX:LNU,"Linius Technologies Limited (ASX:LNU)",https://www.listcorp.com/asx/lnu/linius-technologies-limited,"	8320110",0.002,0.00,33.33,"Information Technology"
ASX:AHK,"Ark Mines Ltd (ASX:AHK)",https://www.listcorp.com/asx/ahk/ark-mines,"	8316960",0.15,0.00,0,Materials
ASX:VKA,"Viking Mines Limited (ASX:VKA)",https://www.listcorp.com/asx/vka/viking-mines-limited,"	8202070",0.008,0.00,0,Materials
ASX:GTR,"GTI Energy Ltd (ASX:GTR)",https://www.listcorp.com/asx/gtr/gti-energy-ltd,"	8199790",0.004,0.00,0,Materials
ASX:RIL,"Redivium Limited (ASX:RIL)",https://www.listcorp.com/asx/ril/redivium-limited,"	8192560",0.003,0.00,0,Materials
ASX:IGRO,"iShares High Growth ESG ETF (ASX:IGRO)",https://www.listcorp.com/asx/igro/ishares-high-growth-esg-etf,"	8183500",30.89,-0.57,-1.81,Unclassified
ASX:GW1,"Greenwing Resources Ltd (ASX:GW1)",https://www.listcorp.com/asx/gw1/greenwing-resources-ltd,"	8156320",0.045,0.00,0,Materials
ASX:ASR,"Asra Minerals Limited (ASX:ASR)",https://www.listcorp.com/asx/asr/asra-minerals-limited,"	8144320",0.005,0.00,25,Materials
ASX:SP8,"StreamPlay Studio Limited (ASX:SP8)",https://www.listcorp.com/asx/sp8/streamplay-studio-limited,"	8054370",0.007,0.00,0,"Communication Services"
ASX:BTE,"Botala Energy Ltd (ASX:BTE)",https://www.listcorp.com/asx/bte/botala-energy-ltd,"	8052570",0.083,0.00,0,Energy
ASX:ANR,"Anatara Lifesciences Ltd (ASX:ANR)",https://www.listcorp.com/asx/anr/anatara-lifesciences,"	8028040",0.042,0.00,0,"Health Care"
ASX:LDR,"Lode Resources Ltd (ASX:LDR)",https://www.listcorp.com/asx/ldr/lode-resources,"	8008810",0.077,0.00,2.67,Materials
ASX:SPA,"Spacetalk Limited (ASX:SPA)",https://www.listcorp.com/asx/spa/spacetalk-limited,"	8007360",0.017,0.00,0,"Information Technology"
ASX:MPG,"Many Peaks Gold Limited (ASX:MPG)",https://www.listcorp.com/asx/mpg/many-peaks-gold-limited,"	8002390",0.22,0.00,0,Materials
ASX:NME,"Nex Metals Explorations (ASX:NME)",https://www.listcorp.com/asx/nme/nex-metals-explorations,"	8000160",0.022,0.00,0,Materials
ASX:EAX,"Energy Action Limited (ASX:EAX)",https://www.listcorp.com/asx/eax/energy-action,"	7991200",0.2,-0.01,-2.44,Industrials
ASX:HAL,"Halo Technologies Holdings Limited (ASX:HAL)",https://www.listcorp.com/asx/hal/halo-technologies-holdings,"	7975460",0.062,0.00,0,Financials
ASX:OZM,"OzAurum Resources Limited (ASX:OZM)",https://www.listcorp.com/asx/ozm/ozaurum-resources-limited,"	7937500",0.05,0.00,0,Materials
ASX:EVR,"EV Resources Limited (ASX:EVR)",https://www.listcorp.com/asx/evr/ev-resources-limited,"	7927630",0.006,0.00,0,Materials
ASX:ASQ,"Australian Silica Quartz Group Ltd (ASX:ASQ)",https://www.listcorp.com/asx/asq/australian-silica-quartz-group-ltd,"	7892090",0.028,0.00,0,Materials
ASX:JCS,"JCurve Solutions (ASX:JCS)",https://www.listcorp.com/asx/jcs/jcurve-solutions,"	7880240",0.024,0.00,0,"Information Technology"
ASX:JNDQ,"Betashares Nasdaq Next Gen 100 ETF (ASX:JNDQ)",https://www.listcorp.com/asx/jndq/betashares-nasdaq-next-gen-100-etf,"	7869750",14.84,-0.15,-1,Unclassified
ASX:W2V,"Way 2 VAT Ltd (ASX:W2V)",https://www.listcorp.com/asx/w2v/way-2-vat-ltd,"	7865830",0.009,0.00,0,"Information Technology"
ASX:8CO,"8common Limited (ASX:8CO)",https://www.listcorp.com/asx/8co/8common-limited,"	7843320",0.035,0.00,0,"Information Technology"
ASX:CAZ,"Cazaly Resources Limited (ASX:CAZ)",https://www.listcorp.com/asx/caz/cazaly-resources,"	7842150",0.019,0.00,11.76,Materials
ASX:RAU,"Resouro Strategic Metals Inc. (ASX:RAU)",https://www.listcorp.com/asx/rau/resouro-strategic-metals-inc,"	7840000",0.52,0.03,6.12,Unclassified
ASX:PHO,"PhosCo Ltd (ASX:PHO)",https://www.listcorp.com/asx/pho/phosco-ltd,"	7832950",0.028,0.00,0,Materials
ASX:CRS,"Caprice Resources Ltd (ASX:CRS)",https://www.listcorp.com/asx/crs/caprice-resources,"	7819710",0.028,0.00,0,Materials
ASX:ADV,"Ardiden Limited (ASX:ADV)",https://www.listcorp.com/asx/adv/ardiden-limited,"	7814690",0.125,0.00,0,Materials
ASX:SIT,"Site Group International Limited (ASX:SIT)",https://www.listcorp.com/asx/sit/site-group-international-limited,"	7807470",0.003,0.00,0,"Consumer Discretionary"
ASX:T88,"Taiton Resources Limited (ASX:T88)",https://www.listcorp.com/asx/t88/taiton-resources-limited,"	7797310",0.145,0.00,0,Energy
ASX:MRD,"Mount Ridley Mines Limited (ASX:MRD)",https://www.listcorp.com/asx/mrd/mount-ridley-mines-limited,"	7784880",0.001,0.00,0,Materials
ASX:CPO,"Culpeo Minerals Limited (ASX:CPO)",https://www.listcorp.com/asx/cpo/culpeo-minerals-limited,"	7772490",0.05,0.00,6.38,Materials
ASX:1CG,"One Click Group Limited (ASX:1CG)",https://www.listcorp.com/asx/1cg/one-click-group-limited,"	7734970",0.011,0.00,0,Industrials
ASX:CBY,"Canterbury Resources Limited (ASX:CBY)",https://www.listcorp.com/asx/cby/canterbury-resources-limited,"	7728340",0.045,0.00,0,Materials
ASX:LCL,"LCL Resources Limited (ASX:LCL)",https://www.listcorp.com/asx/lcl/lcl-resources-limited,"	7719020",0.009,0.00,12.5,Materials
ASX:ERW,"Errawarra Resources Ltd (ASX:ERW)",https://www.listcorp.com/asx/erw/errawarra-resources-ltd,"	7673650",0.08,0.00,0,Materials
ASX:APL,"Associate Global Partners Limited (ASX:APL)",https://www.listcorp.com/asx/apl/associate-global-partners-limited,"	7626480",0.135,0.00,0,Financials
ASX:KNO,"Knosys Limited (ASX:KNO)",https://www.listcorp.com/asx/kno/knosys-limited,"	7564850",0.035,0.00,0,"Information Technology"
ASX:MTAV,"BetaShares Metaverse ETF (ASX:MTAV)",https://www.listcorp.com/asx/mtav/betashares-metaverse-etf,"	7467000",15.06,-0.66,-4.2,Unclassified
ASX:CLU,"Cluey Ltd (ASX:CLU)",https://www.listcorp.com/asx/clu/cluey-ltd,"	7459700",0.037,0.00,0,"Consumer Discretionary"
ASX:KPO,"Kalina Power Limited (ASX:KPO)",https://www.listcorp.com/asx/kpo/kalinapower-limited,"	7459180",0.003,0.00,0,Utilities
ASX:HAR,"Haranga Resources Limited (ASX:HAR)",https://www.listcorp.com/asx/har/haranga-resources,"	7430940",0.081,-0.00,-2.41,Materials
ASX:VTI,"Visioneering Technologies Inc (ASX:VTI)",https://www.listcorp.com/asx/vti/visioneering-technologies-inc,"	7429920",0.135,0.00,0,"Health Care"
ASX:XGL,"Xamble Group Limited (ASX:XGL)",https://www.listcorp.com/asx/xgl/xamble-group-limited,"	7403930",0.023,-0.00,-8,"Communication Services"
ASX:HIQ,"HitIQ Limited (ASX:HIQ)",https://www.listcorp.com/asx/hiq/hitiq-limited,"	7388740",0.021,0.00,0,"Health Care"
ASX:LHM,"Land and Homes Group Limited (ASX:LHM)",https://www.listcorp.com/asx/lhm/land-and-homes-group-limited,"	7345720",0.007,0.00,0,"Real Estate"
ASX:WIN,"Widgie Nickel Limited (ASX:WIN)",https://www.listcorp.com/asx/win/widgie-nickel-limited,"	7340540",0.023,0.00,0,Materials
ASX:PUR,"Pursuit Minerals Limited (ASX:PUR)",https://www.listcorp.com/asx/pur/pursuit-minerals-limited,"	7270800",0.003,0.00,50,Materials
ASX:RGL,"Riversgold Limited (ASX:RGL)",https://www.listcorp.com/asx/rgl/riversgold-limited,"	7257460",0.005,-0.00,-16.67,Materials
ASX:DLM,"Dominion Minerals Limited (ASX:DLM)",https://www.listcorp.com/asx/dlm/dominion-minerals-limited,"	7227220",0.032,0.00,0,Materials
ASX:RC1,"Redcastle Resources Limited (ASX:RC1)",https://www.listcorp.com/asx/rc1/redcastle-resources-limited,"	7222250",0.022,0.00,0,Materials
ASX:EPN,"Epsilon Healthcare Limited (ASX:EPN)",https://www.listcorp.com/asx/epn/epsilon-healthcare-limited,"	7208500",0.024,0.00,0,"Health Care"
ASX:GMVW,"VanEck Geared Australian Equal Weight Fund (Hedge Fund) (ASX:GMVW)",https://www.listcorp.com/asx/gmvw/vaneck-geared-australian-equal-weight-fund-hedge-fund,"	7170000",33.88,-1.97,-5.5,Unclassified
ASX:DEL,"Delorean Corporation Limited (ASX:DEL)",https://www.listcorp.com/asx/del/delorean-corporation-limited,"	7118790",0.033,0.00,0,Utilities
ASX:REZ,"Resources & Energy Group Limited (ASX:REZ)",https://www.listcorp.com/asx/rez/resources-and-energy-group-limited,"	7113030",0.012,0.00,9.09,Materials
ASX:LU7,"Lithium Universe Limited (ASX:LU7)",https://www.listcorp.com/asx/lu7/lithium-universe-limited,"	7093990",0.015,0.00,7.14,Materials
ASX:PO3,"Purifloh Limited (ASX:PO3)",https://www.listcorp.com/asx/po3/purifloh-limited,"	7078170",0.22,0.00,0,Utilities
ASX:COY,"Coppermoly Limited (ASX:COY)",https://www.listcorp.com/asx/coy/coppermoly,"	7076570",0.01,0.00,0,Materials
ASX:ALY,"Alchemy Resources Limited (ASX:ALY)",https://www.listcorp.com/asx/aly/alchemy-resources-limited,"	7068460",0.0055,-0.00,-8.33,Materials
ASX:ESR,"Estrella Resources Limited (ASX:ESR)",https://www.listcorp.com/asx/esr/estrella-resources-limited,"	7037490",0.004,0.00,0,Materials
ASX:MEL,"Metgasco Limited (ASX:MEL)",https://www.listcorp.com/asx/mel/metgasco-limited,"	6987930",0.005,0.00,0,Energy
ASX:GLH,"Global Health Limited (ASX:GLH)",https://www.listcorp.com/asx/glh/global-health-limited,"	6965940",0.12,0.00,0,"Health Care"
ASX:WEC,"White Energy Company Limited (ASX:WEC)",https://www.listcorp.com/asx/wec/white-energy-company-limited,"	6964450",0.036,0.00,2.86,Energy
ASX:CVR,"Cavalier Resources Limited (ASX:CVR)",https://www.listcorp.com/asx/cvr/cavalier-resources-limited,"	6941070",0.16,0.00,0,Materials
ASX:VMG,"VDM Group Limited (ASX:VMG)",https://www.listcorp.com/asx/vmg/vdm-group-limited,"	6927660",0.001,0.00,0,Industrials
ASX:PPY,"Papyrus Australia Limited (ASX:PPY)",https://www.listcorp.com/asx/ppy/papyrus-australia-limited,"	6897700",0.014,0.00,0,Materials
ASX:SIV,"SIV Capital Limited (ASX:SIV)",https://www.listcorp.com/asx/siv/siv-capital-limited,"	6866160",0.145,0.00,0,Industrials
ASX:ITM,"iTech Minerals Ltd (ASX:ITM)",https://www.listcorp.com/asx/itm/itech-minerals,"	6847880",0.065,0.01,16.07,Materials
ASX:SHE,"Stonehorse Energy Limited (ASX:SHE)",https://www.listcorp.com/asx/she/stonehorse-energy-limited,"	6844350",0.01,0.00,0,Energy
ASX:PSL,"Paterson Resources Limited (ASX:PSL)",https://www.listcorp.com/asx/psl/paterson-resources-limited,"	6840570",0.015,0.00,0,Materials
ASX:GDM,"Great Divide Mining Ltd (ASX:GDM)",https://www.listcorp.com/asx/gdm/great-divide-mining-ltd,"	6812500",0.23,-0.02,-8,Materials
ASX:VSR,"Voltaic Strategic Resources Ltd (ASX:VSR)",https://www.listcorp.com/asx/vsr/-voltaic-strategic-resources-ltd,"	6798450",0.014,0.00,0,Materials
ASX:QNDQ,"Betashares Nasdaq 100 Equal Weight ETF (ASX:QNDQ)",https://www.listcorp.com/asx/qndq/betashares-nasdaq-100-equal-weight-etf,"	6795000",14.8,-0.30,-1.99,Unclassified
ASX:FNR,"Far Northern Resources Limited (ASX:FNR)",https://www.listcorp.com/asx/fnr/far-northern-resources-limited,"	6791710",0.19,0.00,0,Materials
ASX:OPN,"Openn Negotiation Limited (ASX:OPN)",https://www.listcorp.com/asx/opn/openn-negotiation-limited,"	6775080",0.006,0.00,0,Industrials
ASX:DVL,"Dorsavi Ltd (ASX:DVL)",https://www.listcorp.com/asx/dvl/dorsavi,"	6766950",0.011,0.00,0,"Health Care"
ASX:FTZ,"Fertoz Ltd (ASX:FTZ)",https://www.listcorp.com/asx/ftz/fertoz,"	6756720",0.027,0.00,0,Materials
ASX:ADG,"Adelong Gold Limited (ASX:ADG)",https://www.listcorp.com/asx/adg/adelong-gold-limited,"	6707930",0.007,0.00,16.67,Materials
ASX:QXR,"QX Resources Limited (ASX:QXR)",https://www.listcorp.com/asx/qxr/qx-resources-limited,"	6660470",0.006,0.00,0,Materials
ASX:OSX,"Osteopore Limited (ASX:OSX)",https://www.listcorp.com/asx/osx/osteopore-limited,"	6645060",0.056,-0.00,-3.45,"Health Care"
ASX:FG1,"Flynn Gold Limited (ASX:FG1)",https://www.listcorp.com/asx/fg1/flynn-gold-limited,"	6618160",0.025,-0.00,-3.85,Materials
ASX:GIVE,"Perpetual ESG Australian Share Fund (Managed Fund) (ASX:GIVE)",https://www.listcorp.com/asx/give/perpetual-esg-australian-share-fund-managed-fund,"	6608250",3,-0.19,-5.96,Unclassified
ASX:DCX,"DiscovEx Resources Limited (ASX:DCX)",https://www.listcorp.com/asx/dcx/discovex-resources-limited,"	6605200",0.2,0.00,0,Materials
ASX:AML,"Aeon Metals (ASX:AML)",https://www.listcorp.com/asx/aml/aeon-metals,"	6578400",0.006,0.00,0,Materials
ASX:JNO,"Juno Minerals Limited (ASX:JNO)",https://www.listcorp.com/asx/jno/juno-minerals-limited,"	6550030",0.035,-0.00,-2.78,Materials
ASX:ROYL,"BetaShares Global Royalties ETF (ASX:ROYL)",https://www.listcorp.com/asx/royl/betashares-global-royalties-etf,"	6506900",9.55,-0.21,-2.15,Unclassified
ASX:CCZ,"Castillo Copper Limited (ASX:CCZ)",https://www.listcorp.com/asx/ccz/castillo-copper-limited,"	6497530",0.006,0.00,20,Materials
ASX:LVT,"Livetiles Limited (ASX:LVT)",https://www.listcorp.com/asx/lvt/livetiles-limited,"	6474110",0.0055,0.00,0,"Information Technology"
ASX:GLL,"Galilee Energy Limited (ASX:GLL)",https://www.listcorp.com/asx/gll/galilee-energy-limited,"	6455150",0.022,0.00,15.79,Energy
ASX:TZL,"TZ Limited (ASX:TZL)",https://www.listcorp.com/asx/tzl/tz-limited,"	6414580",0.024,-0.00,-4,"Information Technology"
ASX:SLM,"Solis Minerals Limited (ASX:SLM)",https://www.listcorp.com/asx/slm/solis-minerals-limited,"	6408490",0.082,-0.00,-1.2,Materials
ASX:PEC,"Perpetual Resources Limited (ASX:PEC)",https://www.listcorp.com/asx/pec/perpetual-resources-limited,"	6400300",0.012,0.00,20,Materials
ASX:IPC,"Imperial Pacific Limited (ASX:IPC)",https://www.listcorp.com/asx/ipc/imperial-pacific,"	6381010",1.2,0.00,0,Financials
ASX:SBR,"Sabre Resources Limited (ASX:SBR)",https://www.listcorp.com/asx/sbr/sabre-resources-limited,"	6362450",0.017,0.00,0,Materials
ASX:EE1,"Earths Energy Limited (ASX:EE1)",https://www.listcorp.com/asx/ee1/earths-energy-limited,"	6359570",0.012,0.00,0,Materials
ASX:OLL,"OpenLearning Limited (ASX:OLL)",https://www.listcorp.com/asx/oll/openlearning-limited,"	6346030",0.015,0.00,0,"Information Technology"
ASX:L1M,"Lightning Minerals Ltd (ASX:L1M)",https://www.listcorp.com/asx/l1m/lightning-minerals-ltd,"	6326560",0.069,0.00,0,Materials
ASX:CDR,"Codrus Minerals Limited (ASX:CDR)",https://www.listcorp.com/asx/cdr/codrus-minerals-limited,"	6284720",0.042,0.00,10.53,Materials
